pct,probability,available,distance,price,stars,construction,events,congestion,hazards
44.0,80.0,29.0,236.0,2.0,-1.0,8,0,0,0
43.0,81.0,19.0,464.0,-1.0,-1.0,2,0,0,0
35.0,87.0,35.0,212.0,2.0,5.0,18,0,0,0
46.0,78.0,24.0,548.0,1.0,-1.0,0,0,0,0
44.0,80.0,33.0,348.0,4.0,2.0,10,0,0,0
48.0,76.0,24.0,818.0,0.0,-1.0,0,0,10,0
34.0,88.0,475.0,744.0,1.0,5.0,8,0,0,0
43.0,81.0,74.0,362.0,3.0,-1.0,20,0,0,0
38.0,85.0,56.0,463.0,1.0,-1.0,2,0,0,0
39.0,84.0,30.0,635.0,3.0,-1.0,0,0,0,0
36.0,87.0,276.0,941.0,2.0,-1.0,16,0,0,0
44.0,80.0,49.0,674.0,3.0,-1.0,8,0,0,0
43.0,81.0,6.0,557.0,4.0,-1.0,20,0,0,0
36.0,87.0,48.0,190.0,4.0,-1.0,8,0,0,0
38.0,85.0,8.0,845.0,-1.0,1.0,8,0,0,0
41.0,83.0,20.0,371.0,2.0,-1.0,26,0,0,0
36.0,87.0,43.0,739.0,2.0,-1.0,14,0,0,0
39.0,84.0,10.0,375.0,3.0,-1.0,24,0,0,0
43.0,81.0,18.0,319.0,4.0,1.0,34,0,0,0
46.0,78.0,38.0,265.0,-1.0,1.0,30,0,0,0
41.0,83.0,187.0,806.0,2.0,-1.0,4,0,5,0
46.0,78.0,15.0,884.0,1.0,-1.0,8,0,0,0
38.0,85.0,81.0,455.0,2.0,2.4,22,0,0,0
35.0,87.0,29.0,141.0,-1.0,-1.0,24,0,0,0
45.0,79.0,64.0,313.0,1.0,-1.0,10,0,0,0
43.0,81.0,134.0,566.0,2.0,5.0,2,0,5,0
33.0,89.0,364.0,575.0,2.0,2.0,10,0,0,0
39.0,84.0,403.0,476.0,4.0,3.0,8,0,0,0
42.0,82.0,385.0,416.0,2.0,-1.0,12,0,0,0
31.0,90.0,262.0,606.0,2.0,1.0,18,0,0,0
46.0,78.0,487.0,519.0,2.0,-1.0,20,0,0,0
33.0,89.0,7.0,575.0,3.0,5.0,20,0,0,0
47.0,77.0,63.0,307.0,1.0,-1.0,14,0,0,0
38.0,85.0,336.0,330.0,2.0,-1.0,14,0,0,0
40.0,84.0,60.0,713.0,2.0,-1.0,0,0,0,0
43.0,81.0,55.0,152.0,3.0,-1.0,10,0,0,0
43.0,81.0,85.0,509.0,3.0,-1.0,0,0,0,0
39.0,84.0,7.0,955.0,-1.0,-1.0,6,0,0,0
38.0,85.0,1156.0,916.0,1.0,2.5,20,0,0,0
44.0,80.0,84.0,951.0,3.0,5.0,6,0,2,0
49.0,75.0,69.0,971.0,3.0,3.0,12,0,2,0
35.0,87.0,124.0,655.0,-1.0,-1.0,2,0,2,0
34.0,88.0,7.0,747.0,0.0,-1.0,14,0,0,0
44.0,80.0,370.0,814.0,0.0,-1.0,18,0,0,0
49.0,75.0,17.0,768.0,-1.0,-1.0,6,0,2,0
36.0,87.0,7.0,711.0,0.0,-1.0,6,0,2,0
28.0,92.0,87.0,627.0,-1.0,-1.0,6,0,0,0
47.0,77.0,66.0,923.0,3.0,-1.0,12,0,0,0
36.0,87.0,68.0,552.0,3.0,-1.0,4,0,0,0
34.0,88.0,44.0,823.0,2.0,-1.0,14,0,0,0
37.0,86.0,83.0,941.0,2.0,2.4,22,0,0,0
50.0,75.0,20.0,952.0,1.0,-1.0,12,0,2,0
38.0,85.0,38.0,546.0,2.0,-1.0,10,0,0,0
39.0,84.0,109.0,931.0,3.0,-1.0,16,0,0,0
36.0,87.0,324.0,515.0,1.0,4.0,14,0,0,0
46.0,78.0,179.0,654.0,4.0,-1.0,14,0,0,0
38.0,85.0,256.0,831.0,2.0,5.0,16,0,0,0
40.0,84.0,70.0,919.0,2.0,2.0,18,0,0,0
30.0,91.0,266.0,822.0,2.0,1.0,18,0,0,0
45.0,79.0,496.0,910.0,2.0,-1.0,20,0,0,0
31.0,90.0,7.0,853.0,3.0,5.0,20,0,0,0
48.0,76.0,348.0,670.0,1.0,-1.0,16,0,0,0
33.0,89.0,1731.0,526.0,1.0,1.0,6,0,0,0
31.0,90.0,27.0,546.0,2.0,4.75,24,0,0,0
32.0,89.0,17.0,412.0,-1.0,-1.0,12,0,0,0
44.0,80.0,20.0,691.0,1.0,-1.0,10,0,0,0
31.0,90.0,91.0,669.0,0.0,-1.0,10,0,0,0
38.0,85.0,522.0,659.0,2.0,-1.0,8,0,0,0
32.0,89.0,28.0,197.0,-1.0,-1.0,14,0,0,0
28.0,92.0,12.0,782.0,1.0,-1.0,10,0,0,0
34.0,88.0,57.0,883.0,2.0,-1.0,10,0,0,0
32.0,89.0,7.0,861.0,4.0,-1.0,10,0,0,0
34.0,88.0,15.0,521.0,1.0,1.5,2,0,0,0
25.0,93.0,31.0,516.0,1.0,4.5,0,0,0,0
36.0,87.0,23.0,556.0,3.0,1.6666666666666667,6,0,0,0
35.0,87.0,21.0,671.0,2.0,-1.0,4,0,0,0
31.0,90.0,20.0,732.0,2.0,-1.0,4,0,0,0
27.0,92.0,31.0,636.0,2.0,-1.0,0,0,0,0
43.0,81.0,34.0,641.0,4.0,-1.0,14,0,0,0
35.0,87.0,26.0,648.0,3.0,2.0,14,0,0,0
40.0,84.0,54.0,592.0,2.0,-1.0,14,0,0,0
26.0,93.0,75.0,423.0,2.0,-1.0,14,0,0,0
38.0,85.0,46.0,609.0,2.0,-1.0,2,0,0,0
19.0,96.0,8.0,429.0,0.0,-1.0,14,0,0,0
23.0,94.0,25.0,392.0,0.0,-1.0,14,0,0,0
30.0,91.0,11.0,454.0,2.0,1.0,10,0,0,0
30.0,91.0,56.0,457.0,2.0,1.0,18,0,0,0
34.0,88.0,18.0,449.0,2.0,2.3333333333333335,12,0,0,0
35.0,87.0,7.0,351.0,3.0,-1.0,14,0,0,0
39.0,84.0,6.0,333.0,2.0,-1.0,16,0,0,0
32.0,89.0,27.0,435.0,2.0,1.0,2,0,2,0
31.0,90.0,24.0,414.0,2.0,-1.0,2,0,0,0
35.0,87.0,96.0,991.0,2.0,-1.0,8,0,0,0
27.0,92.0,43.0,946.0,3.0,-1.0,10,0,0,0
31.0,90.0,109.0,874.0,3.0,3.0,16,0,0,0
32.0,89.0,19.0,905.0,4.0,-1.0,16,0,0,0
30.0,91.0,7.0,855.0,1.0,-1.0,16,0,0,0
32.0,89.0,7.0,620.0,4.0,-1.0,8,0,0,0
31.0,90.0,28.0,551.0,2.0,-1.0,8,0,0,0
32.0,89.0,7.0,525.0,4.0,-1.0,8,0,0,0
34.0,88.0,15.0,516.0,0.0,-1.0,2,0,0,0
32.0,89.0,34.0,938.0,-1.0,-1.0,8,0,0,0
43.0,81.0,13.0,963.0,1.0,-1.0,8,0,0,0
38.0,85.0,50.0,907.0,3.0,1.0,8,0,0,0
38.0,85.0,248.0,926.0,3.0,3.1666666666666665,8,0,0,0
30.0,91.0,21.0,869.0,2.0,-1.0,10,0,0,0
33.0,89.0,7.0,962.0,2.0,-1.0,8,0,0,0
33.0,89.0,50.0,940.0,2.0,-1.0,10,0,0,0
37.0,86.0,65.0,517.0,0.0,-1.0,14,0,0,0
32.0,89.0,15.0,575.0,4.0,-1.0,14,0,0,0
32.0,89.0,17.0,592.0,-1.0,-1.0,14,0,0,0
37.0,86.0,229.0,464.0,3.0,5.0,14,0,0,0
38.0,85.0,124.0,618.0,2.0,-1.0,14,0,0,0
35.0,87.0,33.0,494.0,2.0,-1.0,14,0,0,0
29.0,91.0,55.0,78.0,1.0,3.0,12,0,0,0
31.0,90.0,8.0,233.0,1.0,-1.0,12,0,0,0
42.0,82.0,6.0,402.0,2.0,-1.0,16,0,0,0
38.0,85.0,53.0,426.0,3.0,2.0,16,0,0,0
38.0,85.0,28.0,555.0,2.0,1.0,14,0,0,0
30.0,91.0,72.0,108.0,2.0,-1.0,14,0,0,0
30.0,91.0,14.0,107.0,2.0,1.0,14,0,0,0
32.0,89.0,25.0,73.0,2.0,1.5,14,0,0,0
33.0,89.0,22.0,84.0,3.0,3.6666666666666665,14,0,0,0
38.0,85.0,37.0,419.0,2.0,1.0,16,0,0,0
36.0,87.0,640.0,431.0,2.0,4.333333333333333,10,0,0,0
35.0,87.0,14.0,262.0,4.0,5.0,12,0,0,0
34.0,88.0,21.0,901.0,-1.0,-1.0,2,0,0,0
25.0,93.0,319.0,795.0,2.0,-1.0,2,0,0,0
33.0,89.0,234.0,840.0,2.0,2.75,2,0,0,0
28.0,92.0,7.0,670.0,-1.0,-1.0,2,0,0,0
36.0,87.0,37.0,175.0,4.0,2.0,14,0,0,0
41.0,83.0,193.0,190.0,4.0,3.0,12,0,0,0
30.0,91.0,112.0,190.0,4.0,1.0,12,0,0,0
44.0,80.0,42.0,397.0,2.0,-1.0,2,0,0,0
32.0,89.0,112.0,486.0,-1.0,-1.0,2,0,2,0
38.0,85.0,46.0,203.0,2.0,-1.0,14,0,0,0
47.0,77.0,74.0,319.0,2.0,2.3333333333333335,20,0,0,0
40.0,84.0,18.0,171.0,2.0,1.0,14,0,0,0
21.0,95.0,197.0,751.0,2.0,1.0,8,0,0,0
44.0,80.0,56.0,986.0,3.0,2.3333333333333335,0,0,0,0
46.0,78.0,95.0,868.0,2.0,4.0,14,0,0,0
33.0,89.0,235.0,990.0,3.0,-1.0,8,0,0,0
35.0,87.0,7.0,474.0,2.0,-1.0,10,0,0,0
39.0,84.0,6.0,465.0,4.0,-1.0,10,0,0,0
38.0,85.0,22.0,369.0,3.0,-1.0,20,0,0,0
38.0,85.0,114.0,359.0,3.0,-1.0,16,0,0,0
34.0,88.0,49.0,267.0,-1.0,-1.0,16,0,0,0
43.0,81.0,91.0,971.0,2.0,3.0,0,0,0,0
25.0,93.0,51.0,775.0,2.0,2.4,10,0,0,0
40.0,84.0,8.0,993.0,2.0,-1.0,0,0,0,0
31.0,90.0,206.0,598.0,2.0,-1.0,14,0,0,0
37.0,86.0,6.0,979.0,0.0,-1.0,0,0,0,0
31.0,90.0,27.0,390.0,3.0,-1.0,20,0,0,0
31.0,90.0,276.0,518.0,2.0,-1.0,20,0,0,0
30.0,91.0,9.0,435.0,2.0,-1.0,20,0,0,0
38.0,85.0,8.0,825.0,1.0,-1.0,0,0,2,0
34.0,88.0,31.0,692.0,3.0,3.0,2,0,2,0
39.0,84.0,7.0,739.0,2.0,-1.0,2,0,2,0
36.0,87.0,52.0,562.0,3.0,1.0,2,0,2,0
35.0,87.0,12.0,751.0,1.0,-1.0,8,0,0,0
33.0,89.0,16.0,785.0,4.0,-1.0,8,0,0,0
36.0,87.0,32.0,985.0,-1.0,-1.0,0,0,2,0
35.0,87.0,45.0,981.0,3.0,-1.0,10,0,0,0
33.0,89.0,80.0,901.0,2.0,-1.0,0,0,2,0
38.0,85.0,16.0,935.0,-1.0,-1.0,0,0,0,0
24.0,94.0,55.0,883.0,-1.0,-1.0,12,0,0,0
32.0,89.0,24.0,155.0,2.0,4.333333333333333,10,0,0,0
28.0,92.0,19.0,109.0,2.0,-1.0,12,0,0,0
30.0,91.0,9.0,120.0,-1.0,-1.0,12,0,0,0
33.0,89.0,10.0,815.0,1.0,-1.0,8,0,0,0
37.0,86.0,20.0,593.0,1.0,-1.0,10,0,0,0
35.0,87.0,32.0,625.0,4.0,3.0,10,0,0,0
44.0,80.0,20.0,988.0,1.0,-1.0,8,0,0,0
36.0,87.0,35.0,868.0,2.0,-1.0,10,0,0,0
35.0,87.0,31.0,906.0,3.0,-1.0,8,0,0,0
39.0,84.0,6.0,980.0,-1.0,-1.0,4,0,0,0
45.0,79.0,51.0,644.0,2.0,1.0,16,0,0,0
38.0,85.0,27.0,524.0,3.0,2.0,14,0,0,0
36.0,87.0,8.0,730.0,2.0,-1.0,14,0,0,0
46.0,78.0,17.0,674.0,2.0,-1.0,20,0,0,0
44.0,80.0,282.0,636.0,1.0,-1.0,20,0,0,0
43.0,81.0,14.0,796.0,2.0,1.0,8,0,0,0
46.0,78.0,22.0,648.0,2.0,1.0,18,0,0,0
45.0,79.0,27.0,598.0,4.0,-1.0,18,0,0,0
44.0,80.0,31.0,605.0,2.0,1.0,18,0,0,0
44.0,80.0,38.0,614.0,2.0,-1.0,18,0,0,0
39.0,84.0,152.0,742.0,1.0,2.4,2,0,0,0
40.0,84.0,45.0,556.0,3.0,4.0,2,0,0,0
37.0,86.0,20.0,584.0,3.0,5.0,8,0,0,0
39.0,84.0,109.0,638.0,2.0,-1.0,4,0,0,0
47.0,77.0,115.0,942.0,3.0,1.0,0,0,0,0
36.0,87.0,8.0,852.0,3.0,-1.0,6,0,0,0
40.0,84.0,3.0,561.0,-1.0,-1.0,0,0,0,0
48.0,76.0,37.0,437.0,3.0,-1.0,16,0,0,0
43.0,81.0,68.0,506.0,3.0,2.5,24,0,0,0
42.0,82.0,62.0,614.0,2.0,-1.0,26,0,0,0
43.0,81.0,29.0,554.0,3.0,-1.0,26,0,0,0
33.0,89.0,364.0,939.0,2.0,2.0,10,0,0,0
39.0,84.0,403.0,86.0,4.0,3.0,8,0,0,0
43.0,81.0,55.0,466.0,3.0,-1.0,10,0,0,0
43.0,81.0,85.0,591.0,3.0,-1.0,0,0,0,0
42.0,82.0,385.0,53.0,2.0,-1.0,12,0,0,0
44.0,80.0,33.0,706.0,4.0,2.0,10,0,0,0
48.0,76.0,24.0,881.0,0.0,-1.0,0,0,10,0
43.0,81.0,74.0,746.0,3.0,-1.0,20,0,0,0
41.0,83.0,69.0,935.0,2.0,2.0,18,0,0,0
47.0,77.0,8.0,869.0,3.0,2.25,2,0,0,0
41.0,83.0,20.0,509.0,2.0,-1.0,26,0,0,0
44.0,80.0,49.0,997.0,3.0,-1.0,8,0,0,0
39.0,84.0,10.0,561.0,3.0,-1.0,24,0,0,0
36.0,87.0,7.0,859.0,0.0,-1.0,4,0,0,0
38.0,85.0,81.0,819.0,2.0,2.4,22,0,0,0
35.0,87.0,29.0,458.0,-1.0,-1.0,24,0,0,0
40.0,84.0,66.0,304.0,3.0,4.0,14,0,0,0
43.0,81.0,18.0,681.0,4.0,1.0,34,0,0,0
46.0,78.0,38.0,624.0,-1.0,1.0,30,0,0,0
37.0,86.0,63.0,422.0,3.0,1.0,8,0,0,0
38.0,85.0,32.0,620.0,3.0,-1.0,6,0,0,0
49.0,75.0,122.0,947.0,0.0,-1.0,0,0,10,0
44.0,80.0,19.0,728.0,2.0,-1.0,4,0,0,0
39.0,84.0,17.0,697.0,2.0,-1.0,4,0,0,0
45.0,79.0,364.0,988.0,0.0,-1.0,18,0,0,0
47.0,77.0,10.0,642.0,2.0,-1.0,26,0,0,0
44.0,80.0,31.0,533.0,3.0,1.0,0,0,0,0
43.0,81.0,91.0,711.0,2.0,-1.0,26,0,0,0
37.0,86.0,22.0,193.0,2.0,-1.0,14,0,0,0
42.0,82.0,28.0,497.0,0.0,-1.0,0,0,0,0
43.0,81.0,32.0,656.0,3.0,-1.0,0,0,6,0
42.0,82.0,33.0,435.0,1.0,1.0,4,0,0,0
44.0,80.0,149.0,182.0,2.0,5.0,0,0,0,0
42.0,82.0,87.0,551.0,3.0,-1.0,2,0,0,0
37.0,86.0,78.0,760.0,-1.0,-1.0,2,0,0,0
42.0,82.0,57.0,636.0,2.0,-1.0,2,0,0,0
36.0,87.0,7.0,975.0,4.0,4.0,8,0,0,0
36.0,87.0,57.0,923.0,-1.0,-1.0,8,0,0,0
41.0,83.0,1100.0,897.0,1.0,2.5,20,0,0,0
34.0,88.0,151.0,222.0,2.0,5.0,20,0,0,0
40.0,84.0,49.0,240.0,4.0,-1.0,18,0,0,0
45.0,79.0,11.0,402.0,3.0,1.0,18,0,0,0
39.0,84.0,12.0,114.0,-1.0,-1.0,12,0,0,0
42.0,82.0,6.0,461.0,4.0,-1.0,0,0,0,0
45.0,79.0,137.0,335.0,2.0,-1.0,20,0,0,0
45.0,79.0,24.0,436.0,2.0,-1.0,14,0,0,0
37.0,86.0,110.0,595.0,-1.0,-1.0,2,0,0,0
43.0,81.0,6.0,584.0,4.0,-1.0,20,0,0,0
47.0,77.0,229.0,537.0,4.0,-1.0,20,0,0,0
39.0,84.0,17.0,518.0,2.0,-1.0,20,0,0,0
36.0,87.0,48.0,381.0,4.0,-1.0,8,0,0,0
32.0,89.0,21.0,470.0,2.0,-1.0,6,0,0,0
43.0,81.0,113.0,511.0,-1.0,-1.0,0,0,0,0
44.0,80.0,155.0,422.0,2.0,3.5,6,0,0,0
43.0,81.0,134.0,727.0,2.0,5.0,2,0,5,0
46.0,78.0,487.0,911.0,2.0,-1.0,20,0,0,0
33.0,89.0,7.0,967.0,3.0,5.0,20,0,0,0
47.0,77.0,63.0,679.0,1.0,-1.0,14,0,0,0
38.0,85.0,336.0,133.0,2.0,-1.0,14,0,0,0
40.0,84.0,60.0,320.0,2.0,-1.0,0,0,0,0
39.0,84.0,76.0,325.0,1.0,-1.0,20,0,0,0
45.0,79.0,64.0,658.0,1.0,-1.0,10,0,0,0
42.0,82.0,28.0,471.0,2.0,1.0,14,0,0,0
39.0,84.0,44.0,85.0,3.0,-1.0,8,0,0,0
41.0,83.0,87.0,592.0,2.0,-1.0,0,0,0,0
37.0,86.0,157.0,326.0,2.0,-1.0,14,0,0,0
45.0,79.0,19.0,550.0,2.0,-1.0,8,0,0,0
46.0,78.0,224.0,657.0,1.0,5.0,26,0,0,0
32.0,89.0,89.0,228.0,2.0,-1.0,14,0,0,0
40.0,84.0,27.0,707.0,4.0,5.0,0,0,10,0
37.0,86.0,5.0,722.0,-1.0,-1.0,0,0,10,0
41.0,83.0,7.0,777.0,1.0,-1.0,0,0,10,0
37.0,86.0,25.0,778.0,2.0,-1.0,0,0,12,0
38.0,85.0,180.0,868.0,2.0,4.5,0,0,12,0
40.0,84.0,49.0,204.0,2.0,-1.0,2,0,0,0
45.0,79.0,6.0,363.0,2.0,-1.0,0,0,0,0
43.0,81.0,36.0,829.0,0.0,-1.0,2,0,0,0
42.0,82.0,37.0,224.0,2.0,-1.0,14,0,0,0
42.0,82.0,20.0,356.0,2.0,-1.0,14,0,0,0
48.0,76.0,231.0,568.0,3.0,3.0,26,0,0,0
46.0,78.0,24.0,556.0,1.0,-1.0,0,0,0,0
50.0,75.0,547.0,128.0,1.0,-1.0,12,0,0,0
35.0,87.0,35.0,236.0,2.0,5.0,18,0,0,0
48.0,76.0,5.0,484.0,4.0,-1.0,24,0,0,0
43.0,81.0,19.0,716.0,-1.0,-1.0,2,0,0,0
44.0,80.0,29.0,340.0,2.0,-1.0,8,0,0,0
38.0,85.0,56.0,696.0,1.0,-1.0,2,0,0,0
39.0,84.0,30.0,573.0,3.0,-1.0,0,0,0,0
40.0,84.0,108.0,993.0,3.0,-1.0,16,0,0,0
38.0,85.0,14.0,836.0,2.0,-1.0,24,0,0,0
39.0,84.0,21.0,446.0,2.0,-1.0,0,0,0,0
50.0,75.0,85.0,347.0,2.0,-1.0,0,0,0,0
39.0,84.0,328.0,661.0,2.0,5.0,0,0,3,0
38.0,85.0,104.0,454.0,3.0,-1.0,24,0,0,0
48.0,76.0,182.0,548.0,3.0,-1.0,26,0,0,0
46.0,78.0,97.0,381.0,2.0,-1.0,14,0,0,0
42.0,82.0,152.0,187.0,3.0,-1.0,14,0,0,0
43.0,81.0,71.0,532.0,3.0,-1.0,2,0,0,0
42.0,82.0,20.0,517.0,2.0,1.0,2,0,0,0
34.0,88.0,27.0,433.0,3.0,-1.0,8,0,0,0
38.0,85.0,31.0,260.0,1.0,-1.0,14,0,0,0
40.0,84.0,43.0,174.0,3.0,-1.0,10,0,0,0
46.0,78.0,166.0,415.0,2.0,-1.0,20,0,0,0
38.0,85.0,34.0,477.0,2.0,-1.0,20,0,0,0
40.0,84.0,30.0,488.0,2.0,-1.0,20,0,0,0
38.0,85.0,46.0,910.0,3.0,-1.0,6,0,2,0
38.0,85.0,403.0,951.0,0.0,-1.0,92,0,0,0
37.0,86.0,13.0,878.0,1.0,-1.0,2,0,0,0
30.0,91.0,112.0,794.0,3.0,-1.0,6,0,4,0
33.0,89.0,234.0,958.0,3.0,-1.0,6,0,0,0
33.0,89.0,80.0,873.0,2.0,-1.0,0,0,2,0
36.0,87.0,32.0,880.0,-1.0,-1.0,0,0,2,0
40.0,84.0,108.0,413.0,0.0,-1.0,4,0,0,0
37.0,86.0,15.0,975.0,-1.0,-1.0,4,0,0,0
32.0,89.0,15.0,976.0,-1.0,4.0,0,0,0,0
44.0,80.0,66.0,480.0,1.0,-1.0,2,0,13,0
41.0,83.0,31.0,718.0,3.0,-1.0,0,0,2,0
33.0,89.0,67.0,614.0,2.0,-1.0,2,0,0,0
40.0,84.0,45.0,447.0,-1.0,-1.0,2,0,0,0
42.0,82.0,463.0,815.0,2.0,-1.0,46,0,0,0
38.0,85.0,8.0,979.0,1.0,-1.0,0,0,2,0
36.0,87.0,55.0,403.0,0.0,-1.0,4,0,4,0
45.0,79.0,24.0,711.0,3.0,-1.0,0,0,2,0
38.0,85.0,11.0,793.0,-1.0,-1.0,4,0,0,0
43.0,81.0,23.0,728.0,4.0,-1.0,6,0,4,0
37.0,86.0,41.0,712.0,1.0,-1.0,6,0,4,0
42.0,82.0,36.0,830.0,3.0,-1.0,0,0,2,0
46.0,78.0,108.0,284.0,4.0,-1.0,4,0,7,0
42.0,82.0,37.0,261.0,2.0,5.0,4,0,10,0
48.0,76.0,260.0,483.0,1.0,-1.0,2,0,4,0
38.0,85.0,744.0,748.0,-1.0,-1.0,4,0,4,0
44.0,80.0,3.0,899.0,1.0,-1.0,6,0,2,0
44.0,80.0,61.0,891.0,3.0,-1.0,0,0,2,0
36.0,87.0,528.0,744.0,2.0,-1.0,2,0,0,0
40.0,84.0,9.0,800.0,0.0,-1.0,0,0,0,0
38.0,85.0,13.0,884.0,0.0,-1.0,0,0,0,0
39.0,84.0,11.0,713.0,0.0,-1.0,0,0,0,0
42.0,82.0,39.0,522.0,0.0,-1.0,8,0,16,0
47.0,77.0,265.0,588.0,1.0,-1.0,2,0,17,0
45.0,79.0,37.0,337.0,1.0,-1.0,4,0,17,0
41.0,83.0,8.0,509.0,1.0,-1.0,4,0,17,0
40.0,84.0,16.0,598.0,0.0,-1.0,2,0,14,0
45.0,79.0,58.0,556.0,-1.0,-1.0,0,0,3,0
44.0,80.0,22.0,492.0,0.0,-1.0,2,0,0,0
40.0,84.0,7.0,605.0,0.0,-1.0,2,0,4,0
34.0,88.0,42.0,574.0,0.0,-1.0,0,0,3,0
37.0,86.0,6.0,800.0,0.0,-1.0,0,0,0,0
38.0,85.0,68.0,95.0,3.0,-1.0,4,0,16,0
43.0,81.0,11.0,161.0,-1.0,-1.0,4,0,17,0
33.0,89.0,14.0,179.0,1.0,-1.0,4,0,12,0
45.0,79.0,70.0,341.0,3.0,1.0,4,0,14,0
44.0,80.0,37.0,281.0,0.0,-1.0,4,0,14,0
41.0,83.0,177.0,321.0,3.0,-1.0,4,0,12,0
41.0,83.0,118.0,215.0,3.0,-1.0,4,0,15,0
38.0,85.0,153.0,842.0,1.0,-1.0,6,0,0,0
43.0,81.0,49.0,939.0,1.0,-1.0,6,0,0,0
36.0,87.0,10.0,901.0,3.0,-1.0,24,0,0,0
42.0,82.0,67.0,493.0,1.0,-1.0,10,0,0,0
50.0,75.0,20.0,637.0,1.0,-1.0,12,0,2,0
34.0,88.0,259.0,965.0,4.0,-1.0,8,0,0,0
39.0,84.0,9.0,966.0,-1.0,-1.0,0,0,7,0
39.0,84.0,8.0,424.0,-1.0,1.0,8,0,0,0
37.0,86.0,83.0,539.0,2.0,2.4,22,0,0,0
31.0,90.0,31.0,755.0,-1.0,-1.0,24,0,0,0
49.0,75.0,17.0,382.0,-1.0,-1.0,6,0,2,0
36.0,87.0,7.0,483.0,0.0,-1.0,6,0,2,0
36.0,87.0,64.0,735.0,3.0,1.0,8,0,0,0
38.0,85.0,38.0,279.0,2.0,-1.0,10,0,0,0
36.0,87.0,33.0,598.0,3.0,-1.0,6,0,0,0
39.0,84.0,9.0,964.0,3.0,-1.0,0,0,7,0
43.0,81.0,38.0,662.0,2.0,1.0,6,0,5,0
38.0,85.0,40.0,920.0,2.0,-1.0,14,0,0,0
38.0,85.0,3.0,733.0,-1.0,-1.0,14,0,2,0
30.0,91.0,92.0,905.0,2.0,-1.0,14,0,0,0
41.0,83.0,7.0,955.0,1.0,-1.0,0,0,10,0
46.0,78.0,21.0,979.0,-1.0,-1.0,2,0,0,0
37.0,86.0,5.0,852.0,-1.0,-1.0,0,0,10,0
33.0,89.0,50.0,782.0,4.0,-1.0,8,0,0,0
44.0,80.0,25.0,963.0,1.0,-1.0,0,0,0,0
39.0,84.0,57.0,487.0,4.0,1.0,14,0,0,0
55.0,69.0,51.0,486.0,1.0,-1.0,14,0,0,0
40.0,84.0,96.0,523.0,2.0,-1.0,26,0,0,0
35.0,87.0,22.0,942.0,2.0,-1.0,14,0,0,0
41.0,83.0,19.0,592.0,4.0,1.0,34,0,0,0
44.0,80.0,39.0,626.0,-1.0,1.0,30,0,0,0
41.0,83.0,20.0,450.0,2.0,-1.0,4,0,0,0
37.0,86.0,18.0,484.0,2.0,-1.0,4,0,0,0
36.0,87.0,80.0,640.0,-1.0,-1.0,2,0,0,0
38.0,85.0,68.0,864.0,3.0,4.0,14,0,0,0
39.0,84.0,39.0,200.0,0.0,-1.0,8,0,0,0
28.0,92.0,87.0,378.0,-1.0,-1.0,6,0,0,0
38.0,85.0,256.0,705.0,2.0,5.0,16,0,0,0
44.0,80.0,232.0,820.0,1.0,5.0,26,0,0,0
35.0,87.0,15.0,725.0,2.0,-1.0,24,0,0,0
42.0,82.0,28.0,980.0,0.0,-1.0,0,0,0,0
40.0,84.0,60.0,743.0,2.0,-1.0,2,0,0,0
36.0,87.0,80.0,971.0,1.0,-1.0,20,0,0,0
38.0,85.0,1156.0,663.0,1.0,2.5,20,0,0,0
46.0,78.0,38.0,697.0,3.0,-1.0,16,0,0,0
40.0,84.0,72.0,655.0,3.0,2.5,24,0,0,0
46.0,78.0,179.0,175.0,4.0,-1.0,14,0,0,0
32.0,89.0,27.0,759.0,3.0,-1.0,8,0,0,0
41.0,83.0,33.0,821.0,1.0,1.0,4,0,0,0
42.0,82.0,136.0,750.0,2.0,5.0,2,0,5,0
46.0,78.0,51.0,831.0,3.0,1.0,12,0,0,0
35.0,87.0,124.0,570.0,-1.0,-1.0,2,0,2,0
30.0,91.0,266.0,184.0,2.0,1.0,18,0,0,0
45.0,79.0,496.0,241.0,2.0,-1.0,20,0,0,0
31.0,90.0,7.0,202.0,3.0,5.0,20,0,0,0
45.0,79.0,66.0,456.0,1.0,-1.0,14,0,0,0
46.0,78.0,17.0,681.0,3.0,-1.0,6,0,5,0
49.0,75.0,5.0,913.0,-1.0,-1.0,0,0,10,0
45.0,79.0,74.0,552.0,3.0,1.0,8,0,4,0
49.0,75.0,112.0,577.0,2.0,5.0,10,0,0,0
34.0,88.0,475.0,245.0,1.0,5.0,8,0,0,0
43.0,81.0,50.0,355.0,3.0,-1.0,8,0,0,0
45.0,79.0,22.0,958.0,-1.0,-1.0,2,0,5,0
43.0,81.0,2.0,949.0,1.0,-1.0,10,0,0,0
41.0,83.0,59.0,941.0,3.0,3.0,12,0,0,0
37.0,86.0,6.0,986.0,-1.0,-1.0,8,0,0,0
37.0,86.0,22.0,951.0,2.0,-1.0,26,0,0,0
34.0,88.0,44.0,741.0,2.0,-1.0,14,0,0,0
47.0,77.0,66.0,358.0,3.0,-1.0,12,0,0,0
36.0,87.0,68.0,390.0,3.0,-1.0,4,0,0,0
41.0,83.0,24.0,539.0,2.0,-1.0,14,0,0,0
35.0,87.0,109.0,720.0,3.0,-1.0,24,0,0,0
45.0,79.0,192.0,715.0,3.0,-1.0,26,0,0,0
